"OID_,Name,FolderPath,SymbolID,AltMode,Base,Snippet,PopupInfo,HasLabel,LabelID ,BENCHMARK-STONE,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/B&T-2016-001-CNTRL/B&T-2016-001-CNTRL,0,-1,0.000000000000000,,""",,,,
BENCHMARK-STONE,,,,
,,,,
PID - KV3682,,,,
,,,,
Lat: 400219.37550,,,,
Lon: 0750029.51319,,,,
Horz Order: 3,,,,
Cond: X,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,TORRESDALE ROUND HOUSE CUPOLA,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,13,-1,0.000000000000000,,""",,,,
,,,,
PID - KV3700,,,,
,,,,
Lat: 400209.49714,,,,
Lon: 0750008.01178,,,,
Horz Order: 3,,,,
Cond: P,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,TORRESDALE SUPT HATCHERIES HSE,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,13,-1,0.000000000000000,,""",,,,
,,,,
PID - KV5717,,,,
,,,,
Lat: 400225.47513,,,,
Lon: 0745940.90833,,,,
Horz Order: 3,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,TRACK 1925,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,12,-1,0.000000000000000,,""",,,,
,,,,
PID - JU3206,,,,
,,,,
Lat: 395422.17156,,,,
Lon: 0750757.27536,,,,
Horz Order: 3,,,,
Stability: D,,,,
Cond: N,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,TREATMENT PLANT TANK,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,13,-1,0.000000000000000,,""",,,,
,,,,
PID - JU4205,,,,
,,,,
Lat: 395316.42227,,,,
Lon: 0751333.12001,,,,
Horz Order: 3,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,TREATY,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,10,-1,0.000000000000000,,""",,,,
,,,,
PID - JU4518,,,,
,,,,
Lat: 395800.29256,,,,
Lon: 0750745.81521,,,,
Horz Order: 0,,,,
Stability: C,,,,
Cond: S,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
ACCURACIES ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,U G I PIER,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,12,-1,0.000000000000000,,""",,,,
,,,,
PID - JU3024,,,,
,,,,
Lat: 395842.34640,,,,
Lon: 0750510.50989,,,,
Horz Order: 3,,,,
Cond: N,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,VERREE,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,10,-1,0.000000000000000,,""",,,,
,,,,
PID - KV7110,,,,
,,,,
Lat: 400618.56720,,,,
Lon: 0750157.49205,,,,
Horz Order: 0,,,,
Stability: C,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
ACCURACIES ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,VETERANS,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,10,-1,0.000000000000000,,""",,,,
,,,,
PID - JU4519,,,,
,,,,
Lat: 395638.71847,,,,
Lon: 0750832.99675,,,,
Horz Order: 0,,,,
Stability: C,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
ACCURACIES ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,WATER,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,10,-1,0.000000000000000,,""",,,,
,,,,
PID - JU4520,,,,
,,,,
Lat: 395304.22750,,,,
Lon: 0751317.03154,,,,
Horz Order: 0,,,,
Stability: C,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
ACCURACIES ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,WAWA,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,10,-1,0.000000000000000,,""",,,,
,,,,
PID - JU4521,,,,
,,,,
Lat: 395534.49870,,,,
Lon: 0750842.26529,,,,
Horz Order: 0,,,,
Stability: D,,,,
Cond: P,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
ACCURACIES ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,WECCACOE,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,10,-1,0.000000000000000,,""",,,,
,,,,
PID - JU4522,,,,
,,,,
Lat: 395446.83114,,,,
Lon: 0750826.57000,,,,
Horz Order: 0,,,,
Stability: C,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
ACCURACIES ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,WEST HORSESHOE FRONT RANGE,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,12,-1,0.000000000000000,,""",,,,
,,,,
PID - JU3163,,,,
,,,,
Lat: 395259.26372,,,,
Lon: 0751212.16323,,,,
Horz Order: 3,,,,
Cond: N,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,WEST HORSESHOE REAR RANGE,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,13,-1,0.000000000000000,,""",,,,
,,,,
PID - JU3174,,,,
,,,,
Lat: 395300.26842,,,,
Lon: 0751231.08590,,,,
Horz Order: 3,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,WHARTON,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,13,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0878,,,,
,,,,
Lat: 395616.82560,,,,
Lon: 0751156.72286,,,,
Horz Order: 3,,,,
Vert Order: 2,,,,
Stability: C,,,,
Cond: O,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,WHARTON,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,10,-1,0.000000000000000,,""",,,,
,,,,
PID - JU4523,,,,
,,,,
Lat: 395600.78668,,,,
Lon: 0750955.46521,,,,
Horz Order: 0,,,,
Stability: C,,,,
Cond: S,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
ACCURACIES ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,WOLF,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,10,-1,0.000000000000000,,""",,,,
,,,,
PID - JU4524,,,,
,,,,
Lat: 395527.06798,,,,
Lon: 0751115.27912,,,,
Horz Order: 0,,,,
Stability: C,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
ACCURACIES ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,WYOMING,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Horizontal,10,-1,0.000000000000000,,""",,,,
,,,,
PID - KV7111,,,,
,,,,
Lat: 400123.07527,,,,
Lon: 0750808.25879,,,,
Horz Order: 0,,,,
Stability: C,,,,
Cond: S,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
ACCURACIES ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,1 A PADH,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - KV1825,,,,
,,,,
Lat: 400034,,,,
Lon: 0751110,,,,
Vert Order: 1,,,,
Stability: D,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,2 PRR,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0919,,,,
,,,,
Lat: 395952,,,,
Lon: 0750510,,,,
Vert Order: 1,,,,
Stability: B,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,3 PRR,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0714,,,,
,,,,
Lat: 395935,,,,
Lon: 0750453,,,,
Vert Order: 1,,,,
Stability: B,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,4 PRR,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0925,,,,
,,,,
Lat: 395917,,,,
Lon: 0750436,,,,
Vert Order: 1,,,,
Stability: B,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,7 USE,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0754,,,,
,,,,
Lat: 395229,,,,
Lon: 0751240,,,,
Vert Order: 1,,,,
Stability: D,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,8 USE,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0750,,,,
,,,,
Lat: 395354,,,,
Lon: 0751237,,,,
Vert Order: 1,,,,
Stability: B,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,854 5530 TIDAL 20,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,11,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0728,,,,
,,,,
Lat: 395652,,,,
Lon: 0750829,,,,
Vert Order: 1,,,,
Stability: D,,,,
Cond: X,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,854 5530 TIDAL 21,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,12,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0730,,,,
,,,,
Lat: 395709,,,,
Lon: 0750818,,,,
Vert Order: 1,,,,
Stability: D,,,,
Cond: N,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,854 5530 TIDAL 22,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,11,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0723,,,,
,,,,
Lat: 395711,,,,
Lon: 0750823,,,,
Vert Order: 1,,,,
Stability: D,,,,
Cond: X,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,854 5530 TIDAL 23,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0721,,,,
,,,,
Lat: 395710.8,,,,
Lon: 0750825.2,,,,
Vert Order: 1,,,,
Stability: D,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,854 5530 TIDAL 24,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0724,,,,
,,,,
Lat: 395706.48,,,,
Lon: 0750831.11,,,,
Vert Order: 1,,,,
Stability: D,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,854 5530 TIDAL 25,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0725,,,,
,,,,
Lat: 395707.92,,,,
Lon: 0750842.27,,,,
Vert Order: 1,,,,
Stability: D,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,854 5530 TIDAL 27,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0726,,,,
,,,,
Lat: 395712.84,,,,
Lon: 0750924.54,,,,
Vert Order: 1,,,,
Stability: D,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,854 5530 TIDAL 29,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0727,,,,
,,,,
Lat: 395711,,,,
Lon: 0750948,,,,
Vert Order: 1,,,,
Stability: D,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,854 5530 TIDAL 35,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - JU2225,,,,
,,,,
Lat: 395713.5,,,,
Lon: 0750824.5,,,,
Vert Order: 1,,,,
Stability: D,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,854 5530 TIDAL 36,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,11,-1,0.000000000000000,,""",,,,
,,,,
PID - JU2349,,,,
,,,,
Lat: 395710,,,,
Lon: 0750827,,,,
Vert Order: p,,,,
Cond: Z,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,A 1 1924,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0924,,,,
,,,,
Lat: 395917,,,,
Lon: 0750436,,,,
Vert Order: 1,,,,
Stability: B,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,A 10 1931,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,11,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0738,,,,
,,,,
Lat: 395507,,,,
Lon: 0750843,,,,
Vert Order: 1,,,,
Stability: D,,,,
Cond: X,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,A 209,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0715,,,,
,,,,
Lat: 395935,,,,
Lon: 0750453,,,,
Vert Order: 1,,,,
Stability: B,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,A 277,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0745,,,,
,,,,
Lat: 395413,,,,
Lon: 0751152,,,,
Vert Order: 1,,,,
Stability: B,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,A 278,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,12,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0868,,,,
,,,,
Lat: 395335,,,,
Lon: 0751001,,,,
Vert Order: 2,,,,
Stability: B,,,,
Cond: N,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,A 325,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - KV1826,,,,
,,,,
Lat: 400045.2,,,,
Lon: 0751143.5,,,,
Vert Order: 1,,,,
Stability: A,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,AP STA A PNE,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,17,-1,0.000000000000000,,""",,,,
,,,,
PID - KV1921,,,,
,,,,
Lat: 400510.33694,,,,
Lon: 0750023.13688,,,,
Vert Order: 2,,,,
Stability: C,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,ARP PNE,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,17,-1,0.000000000000000,,""",,,,
,,,,
PID - KV1922,,,,
,,,,
Lat: 400449.59196,,,,
Lon: 0750044.05472,,,,
Vert Order: 2,,,,
Stability: C,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,B 1 1924,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0717,,,,
,,,,
Lat: 395840,,,,
Lon: 0750646,,,,
Vert Order: 1,,,,
Stability: B,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,B 10 1931,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,12,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0743,,,,
,,,,
Lat: 395450,,,,
Lon: 0751046,,,,
Vert Order: 1,,,,
Stability: D,,,,
Cond: N,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,B 209,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,11,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0923,,,,
,,,,
Lat: 395916,,,,
Lon: 0750436,,,,
Vert Order: 1,,,,
Stability: B,,,,
Cond: X,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,B 278,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,12,-1,0.000000000000000,,""",,,,
,,,,
PID - JU0869,,,,
,,,,
Lat: 395326,,,,
Lon: 0751000,,,,
Vert Order: 2,,,,
Stability: B,,,,
Cond: N,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,B 325,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,16,-1,0.000000000000000,,""",,,,
,,,,
PID - KV1827,,,,
,,,,
Lat: 400052,,,,
Lon: 0751213,,,,
Vert Order: 1,,,,
Stability: A,,,,
Cond: G,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
GEOCACHE: ,,,,
RECOVERY,,,,
,,,,
""",-1,1 ,C 1,_CONTROL_RODRIGUEZ.kmz/CONTROL_RODRIGUEZ/PA_PHILADELPHIA_BENCHMARKS.kml/Vertical,11,-1,0.000000000000000,,""",,,,
,,,,
PID - KV1820,,,,
,,,,
Lat: 400009,,,,
Lon: 0750824,,,,
Vert Order: 1,,,,
Stability: D,,,,
Cond: X,,,,
,,,,
NGS IDB: ,,,,
DATASHEET ,,,,
MARK DATA ,,,,
DESCRIPTION ,,,,
PHOTOS,,,,
,,,,
